,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC105375440,56.23788974231596,8.781739163360868,2.9626802621475377,3.7156143630985867,0.00020271055276391178,0.0009878696672907072
LOC105375821,12.2717593902944,6.553606124789841,2.261082884671769,3.2596769141802895,0.0011153919302805508,0.004336728461716819
LOC105376126,32.7106307950358,8.059573913848633,2.6735072471052566,3.6373734317835997,0.0002754324622841684,0.0012962639405040394
LOC105376222,79.91587071275639,9.832440231952528,2.719788713855417,4.683315414916192,2.8227164639453377e-06,2.206948943227453e-05
LOC105376235,24.008350471934957,7.644970489809609,2.512714810030328,3.5958693632428558,0.0003233100273106805,0.0014905298720521638
LOC105376369,47.56024934258507,8.609662601685406,2.838804842704295,3.7444811263426496,0.0001807669642026648,0.0008946062902434052
LOC105376544,43.74654006828324,3.675696792243675,0.6891692372582031,5.613148614369522,1.9867782271044243e-08,2.455151354372711e-07
LOC105376626,47.76432798671107,8.708308672087465,2.7804514791651496,3.856728268190634,0.00011491478516643654,0.0006001756180498234
LOC105377123,315.0564338330836,6.496174868820707,1.0780161870849478,6.615768831727804,3.696255976103509e-11,7.406450347647632e-10
LOC105377134,17.598591026395052,7.243793815928974,2.3478331107312678,3.58002660928057,0.00034355922049953677,0.0015712604834258383
LOC105377378,1351.8303067490644,14.139793281457978,3.4903154395601734,5.66924097460896,1.4343151520127897e-08,1.8340569951807035e-07
LOC105377507,38.70732109426054,4.523244338258549,1.5458109433561928,3.9391265684291445,8.177878220012888e-05,0.000443919859336076
LOC105378027,23.9351836486759,4.385053752576476,1.704032398313881,3.503153676403847,0.00045978411597566324,0.002017902328511117
LOC105378029,44.38981435279102,3.00583884141457,1.1898001488626537,3.673874774306898,0.00023889984839020595,0.001145170773422748
LOC105378608,293.6718746290105,11.390078767092367,3.5169314153160185,4.343910127321818,1.3996879564400984e-05,9.207392531428744e-05
LOC105378859,30.05615198765177,3.1773310771765906,0.8437479146271313,4.360441792044953,1.2980010823111334e-05,8.633482395882165e-05
LOC105378929,143.35812063567496,5.5629578293072255,1.56469258959558,4.660128150077228,3.1601257403147746e-06,2.4414821753525077e-05
LOC105379189,12.699099820643626,3.513458913434687,1.4085233354213325,3.23819624169291,0.0012028803783018802,0.004624256373927405
NABP1-OT1,80.63287801931652,4.326017500553374,0.8211037142706632,5.762277887258754,8.298621522079375e-09,1.1147970316224045e-07
RN7SL689P,41.093664332884714,3.50864841671421,0.541102101577763,6.55156038881962,5.693895326301862e-11,1.1039231925196327e-09
PDIA3P2,211.2965009011115,4.34256092501976,0.5624016392749281,7.978191658020777,1.4849269794859702e-15,5.885151208476578e-14
SNORA104,894.512951862809,3.7679773177336484,0.7212454054265306,5.852699114685695,4.83658663015865e-09,6.769805695891331e-08
LOC107984862,45.67521338980011,4.394752665024599,0.7535896820152149,5.979262990028733,2.241494293791696e-09,3.378016663133347e-08
LOC107985054,143.89586739415438,3.444230397600836,0.8757796293002189,4.804319774761024,1.5527849436600092e-06,1.282544938784695e-05
ARHGAP29-AS1,15.919037250251291,3.294232604539844,1.0366074146747812,3.7293123202432428,0.0001920030522177938,0.0009430564156688421
LINC01836,70.02935680485945,4.7037207876878995,1.544320862661256,4.150991908452665,3.310374706788077e-05,0.00019847031307266416
LOC107985352,29.027870511564952,7.834055104888804,2.642141404348509,3.553882372183255,0.00037958894889650584,0.0017104253474270175
LOC107985497,12.782984519285252,3.9042112134032547,1.1450211867706714,3.6506652346028687,0.0002615619748288733,0.0012384916346105097
LOC107985869,84.69650057695108,9.870668943886205,2.7760436208328847,4.576526613629132,4.727595903428459e-06,3.519814137337213e-05
LOC107986113,32.39192568183039,5.034552972417959,0.8904642128712958,5.543938579893651,2.9574261051847083e-08,3.541752281392739e-07
LOC107986148,35.2237975060982,3.9425126345315027,1.0958518409021782,4.284110314644443,1.8347186962657377e-05,0.0001166786752452329
LOC107986334,48.2259239414254,4.854415085007927,0.9202875586566116,5.540974079779614,3.007937432388962e-08,3.59923922789695e-07
LOC107986465,79.71605763104166,3.180989292481182,0.5614888912690063,6.001010445578849,1.9609337399915585e-09,2.997727734179571e-08
LOC107986558,94.04371297926733,5.822983079415264,1.0869244134358498,5.7614332416307095,8.340265116193694e-09,1.1182970431965507e-07
LOC107986637,25.56184308044412,7.638863516185285,2.589356707858812,3.5063517892680984,0.0004542943601319374,0.0019968631080921895
LOC107986820,102.10929586446552,9.859637394592712,3.0735100129454915,4.101943074655594,4.096950799714371e-05,0.0002397184058870395
LOC107986838,22.73402617111139,3.363051698411489,1.0220525129028717,3.997999035678428,6.388021139930723e-05,0.0003573058062167099
LOC107986850,39.81770210564441,8.325173738234778,2.76595505388886,3.6769437570539463,0.0002360450581936724,0.0011333796686427771
LOC107987082,57.196862998793286,3.452727730980954,1.4200132652158433,3.722659964951956,0.00019713493335251167,0.0009639091554789483
KRT7-AS,19.98805602767832,7.084490414537759,2.5802182669580476,3.2485604718367513,0.0011599055129397347,0.004483072304457536
LNCSRLR,26.310538966951796,7.993173405721406,2.4265094508564933,3.97302342990458,7.09660655673722e-05,0.0003925019825347297
LINC02154,214.99517355744334,11.334004079637674,3.025901269006343,5.002754071108761,5.651702167139715e-07,5.1352103224796395e-06
EEF1AKMT4,132.54848660448422,3.0317977819061532,0.4824772295063712,6.583715490038785,4.588347619651752e-11,9.054886285989504e-10
BNC2-AS1,14.309533559573874,6.891781604183352,2.282003528267357,3.4459815252182624,0.0005689892573584582,0.0024273829543032415
LOC112267858,48.572534509427534,8.887255581608727,2.370861087590619,4.580345099204352,4.642093217911224e-06,3.459746046616744e-05
LOC112267958,20.34385464388982,7.524578124702463,2.3355248843180547,3.7812514413395886,0.00015604197052947508,0.0007871779715845214
LOC112268047,264.77243327125257,3.594776975861058,0.8941015869790307,4.853550796811742,1.212702604036091e-06,1.0313363521105986e-05
LOC112268086,38.14504060507117,4.507278067141709,0.8847804929442733,5.340477546616937,9.270205929007431e-08,1.009868219160741e-06
LOC112694756,3561.7163539095495,3.0866182780908495,0.471964613902487,4.759689193099012,1.9389130277301684e-06,1.569841151740673e-05
